location,capex_investment_musd,total_annual_cost_musd,electricity_demand_twh,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,bau_emissions_mt,actual_emissions_mt,abatement_mt,year,scenario
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2027,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2027,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2027,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2027,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2028,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2028,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2028,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2028,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2028,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2028,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2028,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2028,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2028,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2028,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2028,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2028,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2028,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2028,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2029,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2029,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2029,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2029,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2029,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2029,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2029,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2029,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2029,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2029,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2029,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2029,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2029,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2029,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2030,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2030,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2030,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2030,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2030,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2030,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2030,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2030,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2030,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2030,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2030,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2030,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2030,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2030,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2031,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2031,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2031,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2031,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2031,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2031,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2031,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2031,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2031,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2031,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2031,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2031,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2031,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2031,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2032,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2032,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2032,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2032,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2032,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2032,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2032,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2032,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2032,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2032,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2032,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2032,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2032,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2032,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2033,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2033,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2033,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2033,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2033,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2033,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2033,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2033,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2033,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2033,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2033,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2033,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2033,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2033,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2034,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2034,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2034,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2034,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2034,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2034,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2034,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2034,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2034,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2034,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2034,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2034,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2034,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2034,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2035,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2035,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2035,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2035,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2035,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2035,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2035,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2035,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2035,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2035,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2035,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2035,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2035,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2035,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2036,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2036,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2036,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2036,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2036,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2036,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2036,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2036,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2036,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2036,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2036,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2036,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2036,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2036,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2037,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2037,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2037,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2037,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2037,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2037,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2037,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2037,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2037,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2037,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2037,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2037,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2037,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2037,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2038,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2038,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2038,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2038,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2038,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2038,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2038,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2038,구조조정 40%
Jinhae,0.0,0.0,0.001176775461512208,0,0.0,0,0.0,0.0005130741012193226,0.0005130741012193226,0.0,2038,구조조정 40%
Naju,0.0,0.0,0.0014974433154545318,0,0.0,0,0.0,0.000652885285538176,0.000652885285538176,0.0,2038,구조조정 40%
Onsan,0.0,0.0,7.170708074192273,0,0.0,0,0.0,23.218926091190298,23.218926091190298,0.0,2038,구조조정 40%
Pohang,0.0,0.0,0.0008319129530302953,0,0.0,0,0.0,0.00036271404752120874,0.00036271404752120874,0.0,2038,구조조정 40%
Ulsan,0.0,0.0,2.6452123370750926,0,0.0,0,0.0,4.159305479882475,4.159305479882475,0.0,2038,구조조정 40%
Yeosu,0.0,0.0,3.797925717534002,0,0.0,0,0.0,12.223028201847569,12.223028201847569,0.0,2038,구조조정 40%
Busan/Iksan/Siheung,0.0,0.0,0.004409138651060567,0,0.0,0,0.0,0.0019223844518624072,0.0019223844518624072,0.0,2039,구조조정 40%
Daesan,0.0,0.0,3.8329995508398578,0,0.0,0,0.0,6.352856506601221,6.352856506601221,0.0,2039,구조조정 40%
Gimcheon,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2039,구조조정 40%
Gumi,0.0,0.0,0.00043259473557575364,0,0.0,0,0.0,0.0001886113047110286,0.0001886113047110286,0.0,2039,구조조정 40%
Gunsan,0.0,0.0,0.003090175253481888,0,0.0,0,0.0,0.0013473164105181031,0.0013473164105181031,0.0,2039,구조조정 40%
Gwangyang,0.0,0.0,0.023370020182005704,0,0.0,0,0.0,0.0942458667771633,0.0942458667771633,0.0,2039,구조조정 40%
Incheon,0.0,0.0,0.05787771999190183,0,0.0,0,0.0,0.2243159600744375,0.2243159600744375,0.0,2039,구조조정 40%
Jeonju,0.0,0.0,0.0017303789423030146,0,0.0,0,0.0,0.0007544452188441143,0.0007544452188441143,0.0,2039,구조조정 40%
